AÑO,MES,CLIENTE,CODIGO,NOMBRE DE ARTICULO,UNIDAD / MEDIDA,CANTIDAD,VALOR UNITARIO,TOTAL DESCUENTO,VALOR TOTAL,# FACT.,CC,CAT1,CAT2,CAT3,CATEGORIA,DEPARTAMENTO,MUNICIPIOS,fecha_periodo,rango_ticket,mes_num
2024,Agosto,24113253,30115,NUTRECAN LIGHT 8KG                 ,BULTO          ,2,110000.0,0,220000,1,24113253,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,33448889,10506,CONTELAC 18%                       ,BULTO          ,1,73000.0,0,73000,1,33448889,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,33448889,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,107000.0,0,107000,1,33448889,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,33448889,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,2,84000.0,0,168000,1,33448889,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,40022620,10824,RINGO PREMIUM 30KG                 ,BULTO          ,2,152000.0,0,304000,1,40022620,108,108,108,MASCOTAS                                ,Boyaca,Tunja,2024-Agosto,$250K-$500K,8
2024,Agosto,46368837,10202,INICIACION CERDOS                  ,BULTO          ,1,115000.0,0,115000,1,46368837,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,46368837,10516,MAXI SAL 11% H                     ,BULTO          ,1,27000.0,0,27000,1,46368837,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,<$50K,8
2024,Agosto,46368837,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,1,91000.0,0,91000,1,46368837,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,46376087,60848,MONELLO TRADICIONAL X 7KG          ,BULTO          ,2,88500.0,0,177000,2,46376087,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,46376087,61213,CHUNKY CACHORRO CORDERO X1.5K      ,BOLSA          ,1,24000.0,0,24000,1,46376087,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,<$50K,8
2024,Agosto,46376488,10123,PONEDORA EXTRA I C                 ,BULTO          ,1,82000.0,0,82000,1,46376488,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,46376488,10602,FORRAJE GANADERIA H TULIPAN        ,BULTO          ,1,60000.0,0,60000,1,46376488,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,46383319,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,1,83000.0,0,83000,1,46383319,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,47428820,20108,POLLO CRIOLLO P                    ,BULTO          ,6,74000.0,0,444000,1,47428820,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$250K-$500K,8
2024,Agosto,74081683,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,126000.0,0,126000,1,74081683,108,108,108,MASCOTAS                                ,Boyaca,Nobsa,2024-Agosto,$100K-$250K,8
2024,Agosto,74083883,10515,NOVILLOS CEBA P                    ,BULTO          ,1,78000.0,0,78000,1,74083883,105,105,105,GANADERIA                               ,Boyaca,Corrales,2024-Agosto,$50K-$100K,8
2024,Agosto,74083883,10833,FILPO ADULTO 30KG                  ,BULTO          ,4,107107.0,0,428428,2,74083883,108,108,108,MASCOTAS                                ,Boyaca,Corrales,2024-Agosto,$250K-$500K,8
2024,Agosto,74083883,10842,MIRRINGO 8KG                       ,BULTO          ,1,67000.0,0,67000,1,74083883,108,108,108,MASCOTAS                                ,Boyaca,Corrales,2024-Agosto,$50K-$100K,8
2024,Agosto,74083883,10844,MIRRINGO 1KG*20                    ,BOLSA          ,1,9500.0,0,9500,1,74083883,108,108,108,MASCOTAS                                ,Boyaca,Corrales,2024-Agosto,<$50K,8
2024,Agosto,74084607,61207,CHUNKY ADULTO CORDERO 8KG          ,BULTO          ,1,146000.0,0,146000,1,74084607,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,74180038,10506,CONTELAC 18%                       ,BULTO          ,1,74000.0,0,74000,1,74180038,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,74185872,10204,MAXI LECHONES                      ,BULTO          ,1,95000.0,0,95000,1,74185872,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,74185872,10209,CERDOS ENGORDE                     ,BULTO          ,3,74000.0,0,222000,1,74185872,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,826002633,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,107000.0,0,107000,1,826002633,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,900092905,10112,BROILER P                          ,BULTO          ,1,97000.0,0,97000,1,900092905,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,900092905,10506,CONTELAC 18%                       ,BULTO          ,1,74000.0,0,74000,1,900092905,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,900092905,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,126000.0,0,126000,1,900092905,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,900092905,10842,MIRRINGO 8KG                       ,BULTO          ,1,67000.0,0,67000,1,900092905,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,900092905,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,2,91000.0,0,182000,1,900092905,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,900092905,20606,FURIA TOTAL                        ,BULTO          ,1,63000.0,0,63000,1,900092905,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,900092905,20707,TRUCHA FINALIZACION 40             ,BULTO          ,1,208000.0,0,208000,1,900092905,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,900400560,10824,RINGO PREMIUM 30KG                 ,BULTO          ,2,152000.0,0,304000,2,900400560,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$250K-$500K,8
2024,Agosto,900582197,10842,MIRRINGO 8KG                       ,BULTO          ,1,67000.0,0,67000,1,900582197,108,108,108,MASCOTAS                                ,Boyaca,Firavitoba,2024-Agosto,$50K-$100K,8
2024,Agosto,900882573,10209,CERDOS ENGORDE                     ,BULTO          ,1,74000.0,0,74000,1,900882573,102,102,102,PORCICULTURA                            ,Boyaca,Duitama,2024-Agosto,$50K-$100K,8
2024,Agosto,900882573,10306,TRUCHAS 40 CP E                    ,BULTO          ,1,216000.0,0,216000,1,900882573,103,103,103,ACUACULTURA                             ,Boyaca,Duitama,2024-Agosto,$100K-$250K,8
2024,Agosto,900882573,60700,MAIZ NACIONAL X50KG                ,BULTO          ,1,75000.0,0,75000,1,900882573,607,607,607,MAIZ                                    ,Boyaca,Duitama,2024-Agosto,$50K-$100K,8
2024,Agosto,900882573,61167,CURAGAN AEROSOL X375ML             ,FRASCO         ,1,32000.0,0,32000,1,900882573,611,611,611,DROGA VETERINARIA                       ,Boyaca,Duitama,2024-Agosto,<$50K,8
2024,Agosto,901040704,10819,RINGO CACHORROS 30KG               ,BULTO          ,1,149000.0,0,149000,1,901040704,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,901206877,10401,YEGUAS                             ,BULTO          ,1,84000.0,0,84000,1,901206877,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,901206877,10809,NUTRISS ADULTOS CARNE Y VEG  30KG  ,BULTO          ,1,160000.0,0,160000,1,901206877,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,901206877,10819,RINGO CACHORROS 30KG               ,BULTO          ,1,149000.0,0,149000,1,901206877,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,901206877,10821,RINGO PREMIUM 20KG                 ,BULTO          ,1,107000.0,0,107000,1,901206877,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,901206877,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,106000.0,0,106000,1,901206877,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,901206877,61301,NEXGARD                            ,PASTA          ,1,72000.0,0,72000,1,901206877,613,613,613,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,901591495,10701,CONEJOS                            ,BULTO          ,5,87000.0,0,435000,3,901591495,107,107,107,CONEJOS                                 ,Boyaca,Sogamoso,2024-Agosto,$250K-$500K,8
2024,Agosto,901591495,10833,FILPO ADULTO 30KG                  ,BULTO          ,2,106000.0,0,212000,1,901591495,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,901591495,20104,SUPER POLLO ENGORDE GRANJA         ,BULTO          ,1,87000.0,0,87000,1,901591495,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,901624523,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,1,91000.0,0,91000,1,901624523,203,203,203,PORCICULTURA                            ,Boyaca,Tunja,2024-Agosto,$50K-$100K,8
2024,Agosto,901624523,20305,CERDA GESTACION NARANJA            ,BULTO          ,10,82000.0,0,820000,1,901624523,203,203,203,PORCICULTURA                            ,Boyaca,Tunja,2024-Agosto,$500K-$1M,8
2024,Agosto,901632337,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,27,83000.0,0,2241000,1,901632337,202,202,101,AVICULTURA                              ,Boyaca,Tibasosa,2024-Agosto,>$1M,8
2024,Agosto,901786502,20202,SUPER HUEVO PREPICO                ,BULTO          ,12,76000.0,0,912000,1,901786502,202,202,101,AVICULTURA                              ,Boyaca,Nobsa,2024-Agosto,$500K-$1M,8
2024,Agosto,901786502,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,13,83000.0,0,1079000,1,901786502,202,202,101,AVICULTURA                              ,Boyaca,Nobsa,2024-Agosto,>$1M,8
2024,Agosto,901807634,10211,MAXI CERDAS GESTACION   R          ,BULTO          ,1,77000.0,0,77000,1,901807634,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,901811583,20705,TRUCHA INICIACION 50               ,BULTO          ,1,240000.0,0,240000,1,901811583,207,207,207,ACUACULTURA                             ,Bogota DC,Bogota,2024-Agosto,$100K-$250K,8
2024,Agosto,901811583,20706,TRUCHA LEVANTE 40                  ,BULTO          ,7,208000.0,0,1456000,1,901811583,207,207,207,ACUACULTURA                             ,Bogota DC,Bogota,2024-Agosto,>$1M,8
2024,Agosto,1014209643,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,60,83000.0,0,4980000,1,1014209643,202,202,101,AVICULTURA                              ,Bogota DC,Bogota,2024-Agosto,>$1M,8
2024,Agosto,1051588968,10402,CINTA AZUL  ADULTOS                ,BULTO          ,1,80000.0,0,80000,1,1051588968,104,104,104,EQUINOS                                 ,Boyaca,Firavitoba,2024-Agosto,$50K-$100K,8
2024,Agosto,1051588968,10518,MAXI SAL 6%  H                     ,BULTO          ,1,12000.0,0,12000,1,1051588968,105,105,105,GANADERIA                               ,Boyaca,Firavitoba,2024-Agosto,<$50K,8
2024,Agosto,1051588968,10830,FILPO CACHORROS 10KG               ,BULTO          ,1,40000.0,0,40000,1,1051588968,108,108,108,MASCOTAS                                ,Boyaca,Firavitoba,2024-Agosto,<$50K,8
2024,Agosto,1051588968,60701,MAIZ NACIONAL @                    ,BOLSA          ,1,78000.0,0,78000,1,1051588968,607,607,607,MAIZ                                    ,Boyaca,Firavitoba,2024-Agosto,$50K-$100K,8
2024,Agosto,1057579440,10108,MAXI BROILER P                     ,BULTO          ,1,108000.0,0,108000,1,1057579440,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057579440,10209,CERDOS ENGORDE                     ,BULTO          ,2,74000.0,0,148000,2,1057579440,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057579440,10304,"MAXI TRUCHAS 45 SP 1,8 E           ",BULTO          ,1,208000.0,0,208000,1,1057579440,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057579440,10507,PRELACTANCIA                       ,BULTO          ,1,75000.0,0,75000,1,1057579440,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057579440,10515,NOVILLOS CEBA P                    ,BULTO          ,1,78000.0,0,78000,1,1057579440,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057579440,10516,MAXI SAL 11% H                     ,BULTO          ,1,70000.0,0,70000,1,1057579440,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057579440,10831,FILPO ADULTO 10KG                  ,BULTO          ,1,30000.0,0,30000,1,1057579440,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,<$50K,8
2024,Agosto,1057579440,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,1,83000.0,0,83000,1,1057579440,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057579440,20303,CERDO ENGORDE NARANJA              ,BULTO          ,1,88000.0,0,88000,1,1057579440,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057579440,20307,CERDO LEVANTE                      ,BULTO          ,1,84000.0,0,84000,1,1057579440,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057579440,20505,ITAL LECHE PELLET                  ,BULTO          ,4,57000.0,0,228000,2,1057579440,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057579440,20706,TRUCHA LEVANTE 40                  ,BULTO          ,4,190000.0,0,760000,2,1057579440,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Agosto,$500K-$1M,8
2024,Agosto,1057579440,30612,CREMALECHE                         ,BULTO          ,3,69000.0,0,207000,2,1057579440,306,306,306,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057579440,50117,FIBRAMIX PELETIZADO                ,BULTO          ,1,71000.0,0,71000,1,1057579440,501,501,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057596377,10123,PONEDORA EXTRA I C                 ,BULTO          ,3,82000.0,0,246000,2,1057596377,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057596377,10209,CERDOS ENGORDE                     ,BULTO          ,1,74000.0,0,74000,1,1057596377,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057596377,10504,CONTELAC 14%                       ,BULTO          ,1,72000.0,0,72000,1,1057596377,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057596377,10506,CONTELAC 18%                       ,BULTO          ,1,74000.0,0,74000,1,1057596377,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,1057596377,10602,FORRAJE GANADERIA H TULIPAN        ,BULTO          ,2,58000.0,0,116000,1,1057596377,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057596377,10603,FORRAJE GANADERIA P TULIPAN        ,BULTO          ,4,58000.0,0,232000,1,1057596377,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057596377,10701,CONEJOS                            ,BULTO          ,8,87000.0,0,696000,3,1057596377,107,107,107,CONEJOS                                 ,Boyaca,Sogamoso,2024-Agosto,$500K-$1M,8
2024,Agosto,1057596377,60701,MAIZ NACIONAL @                    ,BOLSA          ,2,50500.0,0,101000,2,1057596377,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057600244,10824,RINGO PREMIUM 30KG                 ,BULTO          ,1,150000.0,0,150000,1,1057600244,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,1057603666,10701,CONEJOS                            ,BULTO          ,5,81600.0,0,408000,2,1057603666,107,107,107,CONEJOS                                 ,Boyaca,Iza,2024-Agosto,$250K-$500K,8
2024,Agosto,1057603666,10831,FILPO ADULTO 10KG                  ,BULTO          ,2,80000.0,0,160000,1,1057603666,108,108,108,MASCOTAS                                ,Boyaca,Iza,2024-Agosto,$100K-$250K,8
2024,Agosto,1057603666,20503,CREMOSA                            ,BULTO          ,5,48000.0,0,240000,2,1057603666,205,205,205,GANADERIA                               ,Boyaca,Iza,2024-Agosto,$100K-$250K,8
2024,Agosto,1057603666,20606,FURIA TOTAL                        ,BULTO          ,5,63200.0,0,316000,2,1057603666,206,206,206,EQUINOS                                 ,Boyaca,Iza,2024-Agosto,$250K-$500K,8
2024,Agosto,1057603666,30101,NUTRECAN BABIES 2K*8               ,BOLSA          ,1,25500.0,0,25500,1,1057603666,301,301,108,MASCOTAS                                ,Boyaca,Iza,2024-Agosto,<$50K,8
2024,Agosto,8260002612,10209,CERDOS ENGORDE                     ,BULTO          ,3,75000.0,0,225000,1,8260002612,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,8260002612,10504,CONTELAC 14%                       ,BULTO          ,4,69750.0,0,279000,2,8260002612,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Agosto,$250K-$500K,8
2024,Agosto,9007889571,10121,MAXI HUEVO C                       ,BULTO          ,1,84000.0,0,84000,1,9007889571,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Agosto,9007889571,10701,CONEJOS                            ,BULTO          ,2,97000.0,0,194000,1,9007889571,107,107,107,CONEJOS                                 ,Boyaca,Sogamoso,2024-Agosto,$100K-$250K,8
2024,Agosto,9007889571,20206,CODORNICES                         ,BULTO          ,1,93000.0,0,93000,1,9007889571,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Agosto,$50K-$100K,8
2024,Julio,4117002,10202,INICIACION CERDOS                  ,BULTO          ,2,116000.0,0,232000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Julio,$100K-$250K,7
2024,Julio,4117002,10204,MAXI LECHONES                      ,BULTO          ,8,93000.0,0,744000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Julio,$500K-$1M,7
2024,Julio,4117002,10207,MAXI CERDOS FINALIZADOR            ,BULTO          ,5,92000.0,0,460000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Julio,$250K-$500K,7
2024,Julio,4117002,10212,MAXI CERDAS GESTACION              ,BULTO          ,4,83000.0,0,332000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Julio,$250K-$500K,7
2024,Julio,4117002,10214,MAXI CERDAS LACTANCIA              ,BULTO          ,5,96500.0,0,482500,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Julio,$250K-$500K,7
2024,Julio,4119727,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,9,91000.0,0,819000,1,4119727,203,203,203,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Julio,$500K-$1M,7
2024,Julio,4119727,20304,CERDO FINALIZADOR NARANJA          ,BULTO          ,1,89000.0,0,89000,1,4119727,203,203,203,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Julio,$50K-$100K,7
2024,Julio,4119727,20505,ITAL LECHE PELLET                  ,BULTO          ,1,56000.0,0,56000,1,4119727,205,205,205,GANADERIA                               ,Boyaca,Firavitoba,2024-Julio,$50K-$100K,7
2024,Julio,4272485,10121,MAXI HUEVO C                       ,BULTO          ,1,84000.0,0,84000,1,4272485,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$50K-$100K,7
2024,Julio,4272485,60101,ALCOBEST 25% JERINGA X 20ML        ,JERINGA        ,1,14000.0,0,14000,1,4272485,601,601,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2024-Julio,<$50K,7
2024,Julio,7125529,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,105000.0,0,105000,1,7125529,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Julio,$100K-$250K,7
2024,Julio,7126611,20600,EQUINOS                            ,BULTO          ,2,70000.0,0,140000,1,7126611,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2024-Julio,$100K-$250K,7
2024,Julio,7126704,20707,TRUCHA FINALIZACION 40             ,BULTO          ,3,208000.0,0,624000,1,7126704,207,207,207,ACUACULTURA                             ,Bogota DC,Bogota,2024-Julio,$500K-$1M,7
2024,Julio,9525427,10504,CONTELAC 14%                       ,BULTO          ,20,69000.0,0,1380000,1,9525427,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Julio,>$1M,7
2024,Julio,9525427,20503,CREMOSA                            ,BULTO          ,10,65000.0,0,650000,1,9525427,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,9527933,10603,FORRAJE GANADERIA P TULIPAN        ,BULTO          ,1,60000.0,0,60000,1,9527933,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Julio,$50K-$100K,7
2024,Julio,9527933,10831,FILPO ADULTO 10KG                  ,BULTO          ,1,40000.0,0,40000,1,9527933,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Julio,<$50K,7
2024,Julio,9527933,10842,MIRRINGO 8KG                       ,BULTO          ,1,67000.0,0,67000,1,9527933,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Julio,$50K-$100K,7
2024,Julio,9527933,50201,RAZA PERROS 30KG                   ,BULTO          ,4,107750.0,0,431000,2,9527933,502,502,502,MASCOTAS                                ,Boyaca,Sogamoso,2024-Julio,$250K-$500K,7
2024,Julio,9529885,61205,AGILITY GOLD GRAN CACHORROS 15KG   ,BULTO          ,1,247000.0,0,247000,1,9529885,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2024-Julio,$100K-$250K,7
2024,Julio,9531884,10829,RINGO CROQUETAS 30KG               ,BULTO          ,1,125000.0,0,125000,1,9531884,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Julio,$100K-$250K,7
2024,Julio,9531884,60701,MAIZ NACIONAL @                    ,BOLSA          ,1,24000.0,0,24000,1,9531884,607,607,607,MAIZ                                    ,Boyaca,Sogamoso,2024-Julio,<$50K,7
2024,Julio,9532024,20706,TRUCHA LEVANTE 40                  ,BULTO          ,4,190000.0,0,760000,1,9532024,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,9532024,20707,TRUCHA FINALIZACION 40             ,BULTO          ,6,208000.0,0,1248000,1,9532024,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Julio,>$1M,7
2024,Julio,17037305,10500,TERNERAS LEVANTE                   ,BULTO          ,3,92000.0,0,276000,1,17037305,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Julio,$250K-$500K,7
2024,Julio,17037305,10516,MAXI SAL 11% H                     ,BULTO          ,2,77000.0,0,154000,1,17037305,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Julio,$100K-$250K,7
2024,Julio,17037305,10833,FILPO ADULTO 30KG                  ,BULTO          ,2,112000.0,0,224000,1,17037305,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Julio,$100K-$250K,7
2024,Julio,17037305,20503,CREMOSA                            ,BULTO          ,14,67000.0,0,938000,1,17037305,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,22222222,10103,MAXI POLLITOS C.                   ,BULTO          ,7,99571.43,0,697000,4,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,22222222,10108,MAXI BROILER P                     ,BULTO          ,7,105000.0,0,735000,6,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,22222222,10109,MAXI BROILER PIGMENTO C            ,BULTO          ,8,107250.0,0,858000,6,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,22222222,10112,BROILER P                          ,BULTO          ,9,97222.22,0,875000,5,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,22222222,10114,POLLO CAMPESINO C                  ,BULTO          ,2,82500.0,0,165000,2,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$100K-$250K,7
2024,Julio,22222222,10118,POLLAS                             ,BULTO          ,4,85000.0,0,340000,3,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$250K-$500K,7
2024,Julio,22222222,10120,MAXI HUEVO H                       ,BULTO          ,5,84000.0,0,420000,4,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$250K-$500K,7
2024,Julio,22222222,10121,MAXI HUEVO C                       ,BULTO          ,44,83431.82,0,3671000,27,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,>$1M,7
2024,Julio,22222222,10123,PONEDORA EXTRA I C                 ,BULTO          ,13,82230.77,0,1069000,11,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,>$1M,7
2024,Julio,22222222,10133,CODORNICES CONTEGRAL               ,BULTO          ,9,93111.11,0,838000,7,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Julio,$500K-$1M,7
2024,Julio,22222222,10202,INICIACION CERDOS                  ,BULTO          ,4,116000.0,0,464000,4,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Julio,$250K-$500K,7
2024,Julio,22222222,10204,MAXI LECHONES                      ,BULTO          ,4,94000.0,0,376000,3,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Julio,$250K-$500K,7
